Account ID,Account name,Instance ID,Finding reason(s),Instance name,Instance type,OS,Region,Total running hours,RI hours,On-Demand hours,Savings Plans hours,CPU utilization,Memory utilization,Disk utilization,EBS read (Ops/s),EBS write (Ops/s),EBS read throughput (KiB/s),EBS write throughput (KiB/s),Disk read (Ops/s),Disk write (Ops/s),Disk read throughput (KiB/s),Disk write throughput (KiB/s),Network in (KiB/s),Network out (KiB/s),Network packets in (Packets/s),Network packets out (Packets/s),Recommended action,Recommended instance type 1,Recommended instance type 1 Estimated savings,Recommended instance type 1 Projected CPU utilization,Recommended instance type 1 Projected memory utilization,Recommended instance type 1 Projected disk utilization,Recommended instance type 1 Platform difference(s),Recommended instance type 2,Recommended instance type 2 Estimated savings,Recommended instance type 2 Projected CPU utilization,Recommended instance type 2 Projected memory utilization,Recommended instance type 2 Projected disk utilization,Recommended instance type 2 Platform difference(s),Recommended instance type 3,Recommended instance type 3 Estimated savings,Recommended instance type 3 Projected CPU utilization,Recommended instance type 3 Projected memory utilization,Recommended instance type 3 Projected disk utilization,Recommended instance type 3 Platform difference(s)
XXXXXXXXXXXX,WA Cost Labs,i-010889,,Name-010889,t3.small,Linux/UNIX,US East (N. Virginia),285.666667,0,0,285.666667,7.23309223,,,2.776666667,4.276666667,75.27669271,144.6406047,,,,,1.812798665,0.135756565,0.339,0.176722222,Modify,t3.micro,0,7.23309223,,,,t3.nano,0,7.23309223,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010890,,Name-010890,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,22.25,,,0.426666667,3.893333333,4.641214193,199.3942188,,,,,5.565832791,0.496678602,0.962777778,0.670333333,Modify,t2.medium,0,22.25,,,,t2.small,0,44.5,,,,t2.micro,0,44.5,,,
XXXXXXXXXXXX,WA Cost Labs,i-010891,,Name-010891,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.666666667,,,11.16333333,3.61,289.6499642,205.4341602,,,,,2.275422092,0.441378309,0.552833333,0.401944444,Modify,t2.medium,0,8.666666667,,,,t2.micro,0,17.33333333,,,,t2.small,0,17.33333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010892,,Name-010892,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,15,,,2.893333333,4.78,11.11348307,194.1426595,,,,,23.53285943,118.923859,10.24716667,6.884222222,Modify,t2.medium,0,15,,,,t2.micro,0,30,,,,t2.small,0,30,,,
XXXXXXXXXXXX,WA Cost Labs,i-010893,,Name-010893,t2.small,Linux/UNIX,US East (N. Virginia),285.627222,0,0,285.627222,18.47457627,,,2.25,2.33,73.00058919,54.80448568,,,,,2.04689643,0.22522678,2.526611111,1.732277778,Modify,t2.micro,0,18.47457627,,,,t2.nano,0,18.47457627,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010894,,Name-010894,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.75,,,1.66,4.303333333,6.395976563,202.5222754,,,,,1.907950304,0.313495009,0.464555556,0.423,Modify,t2.small,0,17.5,,,,t2.nano,0,17.5,,,,t2.micro,0,17.5,,,
XXXXXXXXXXXX,WA Cost Labs,i-010895,,Name-010895,t3.micro,Linux/UNIX,US East (N. Virginia),285.656667,0,0,285.656667,7.109044238,,,29.33666667,4.326666667,685.857137,215.9881592,,,,,1.815914442,0.059879015,0.334888889,0.135,Modify,t3.nano,0,7.109044238,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010896,,Name-010896,t3.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,7.075,,,29.11333333,5.16,732.2311401,221.0744222,,,,,1.814144423,0.061995171,0.372333333,0.164055556,Modify,t3.nano,0,7.075,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010897,,Name-010897,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,12.08333333,,,5.103333333,4.82,121.6379785,233.9935286,,,,,10.3869298,54.39183865,10.25105556,8.440222222,Modify,t2.medium,0,12.08333333,,,,t2.small,0,24.16666667,,,,t2.micro,0,24.16666667,,,
XXXXXXXXXXXX,WA Cost Labs,i-010898,,Name-010898,t3.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,19.64166667,,,0,4.523333333,0,208.6893717,,,,,1.845204536,0.424446343,0.630166667,0.334833333,Modify,t3.small,0,19.64166667,,,,t3.nano,0,19.64166667,,,,t3.micro,0,19.64166667,,,
XXXXXXXXXXXX,WA Cost Labs,i-010899,,Name-010899,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,6.403508772,,,115.9966667,1.95,1549.148561,260.9634375,,,,,6.83594E-05,0,0.001,0,Modify,t2.small,0,12.80701754,,,,t2.nano,0,12.80701754,,,,t2.micro,0,12.80701754,,,
XXXXXXXXXXXX,WA Cost Labs,i-010900,,Name-010900,t2.small,Linux/UNIX,US East (N. Virginia),285.646666,0,0,285.646666,21.3559322,,,2.17,2.04,50.68461263,45.57291667,,,,,2.07562066,0.306379666,2.849611111,2.203888889,Modify,t2.micro,0,21.3559322,,,,t2.nano,0,21.3559322,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010901,,Name-010901,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.083333333,,,5.163333333,3.126666667,169.5760091,198.0718001,,,,,2.273684896,0.58619005,0.566055556,0.353111111,Modify,t2.medium,0,8.083333333,,,,t2.micro,0,16.16666667,,,,t2.small,0,16.16666667,,,
XXXXXXXXXXXX,WA Cost Labs,i-010902,,Name-010902,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.166666667,,,0.006666667,3.613333333,0.063577474,207.2779329,,,,,1.818172743,0.084835341,0.3695,0.178555556,Modify,t2.small,0,16.33333333,,,,t2.nano,0,16.33333333,,,,t2.micro,0,16.33333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010903,,Name-010903,t2.micro,Linux/UNIX,US East (N. Virginia),285.633333,0,0,285.633333,17.28813559,,,32.62,4.1,852.9917415,204.0608724,,,,,1.860770942,0.069580621,0.335888889,0.202055556,Modify,t2.nano,0,17.28813559,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010904,,Name-010904,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,18.98305085,,,9.506666667,5.3,272.6745605,265.1977539,,,,,1.831863336,0.058256022,0.447222222,0.206,Modify,t2.micro,0,18.98305085,,,,t2.nano,0,18.98305085,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010905,,Name-010905,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.16666667,,,0,3.65,0,207.8247103,,,,,1.815185276,0.134861654,0.351,0.202333333,Modify,t2.small,0,32.33333333,,,,t2.nano,0,32.33333333,,,,t2.micro,0,32.33333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010906,CPUUnderprovisioned,Name-010906,t3.medium,Linux/UNIX,US East (N. Virginia),327,0,0,327,34.00946698,,,0.006666667,5.86,0.025431315,754.5725505,,,,,18.38726942,4.671134169,29.03072222,22.66561111,Modify,t3.small,0,34.00946698,,,,t3.micro,0,34.00946698,,,,t3.nano,0,34.00946698,,,
XXXXXXXXXXXX,WA Cost Labs,i-010907,,Name-010907,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.25,,,1.39,14.57333333,8.735657552,207.9137174,,,,,1.894927029,0.212676866,0.422444444,0.171611111,Modify,t2.medium,0,8.25,,,,t2.micro,0,16.5,,,,t2.small,0,16.5,,,
XXXXXXXXXXXX,WA Cost Labs,i-010908,,Name-010908,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.559322034,,,0,3.996666667,0,217.3614518,,,,,1.814512261,0.069138455,0.363944444,0.237055556,Modify,t2.small,0,17.11864407,,,,t2.micro,0,17.11864407,,,,t2.nano,0,17.11864407,,,
XXXXXXXXXXXX,WA Cost Labs,i-010909,,Name-010909,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,17.21311475,44.63632427,,0.026666667,4.473333333,0.559488932,217.5521875,,,,,1.822318793,0.06258138,0.347722222,0.200555556,Modify,t2.micro,0,17.21311475,89.27264854,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010910,,Name-010910,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,19.47368421,,,36.26333333,3.826666667,138.3717871,211.7665658,,,,,2.177672526,4.096912977,1.628944444,1.419888889,Modify,t2.small,0,38.94736842,,,,t2.micro,0,38.94736842,,,,t2.nano,0,38.94736842,,,
XXXXXXXXXXXX,WA Cost Labs,i-010911,,Name-010911,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,1.86440678,,,0,0.75,0,12.7283724,,,,,0.024838867,0.014879015,0.065666667,0.062444444,Modify,t2.small,0,3.728813559,,,,t2.micro,0,3.728813559,,,,t2.nano,0,3.728813559,,,
XXXXXXXXXXXX,WA Cost Labs,i-010912,,Name-010912,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.166666667,,,0.003333333,3.463333333,0.012714844,201.873776,,,,,4.624312066,1.552388509,0.624333333,0.513166667,Modify,t2.medium,0,8.166666667,,,,t2.small,0,16.33333333,,,,t2.micro,0,16.33333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010913,"MemoryOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned",Name-010913,t3.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,7.65,30.2243966,,0,4.666666667,0,206.044515,,,,,1.916557888,0.278136393,1.059055556,0.863055556,Modify,t3.small,0,7.65,60.44879319,,,t3.small,0,7.65,60.44879319,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010914,,Name-010914,t3.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,14.775,,,0.186666667,4.743333333,4.247029622,204.9509684,,,,,11.78943115,2.253101671,28.87222222,16.53183333,Modify,t3.micro,0,14.775,,,,t3.nano,0,14.775,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010915,,Name-010915,t3.medium,Linux/UNIX,US East (N. Virginia),285.664444,0,0,285.664444,15.56718557,49.00131456,,3.133333333,5.196666667,173.3271281,229.3141683,,,,,2.27492079,0.496878526,1.813111111,1.550944444,Modify,t3.small,0,15.56718557,98.00262912,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010916,,Name-010916,t3.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.93333333,,,2.136666667,9.76,21.57847087,382.4106852,,,,,1.869730903,2.171283095,1.297833333,1.342666667,Modify,t3.small,0,16.93333333,,,,t3.micro,0,16.93333333,,,,t3.nano,0,16.93333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010917,,Name-010917,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,22.5,,,0.043333333,3.793333333,0.445048828,202.0517969,,,,,6.540977376,1.580431858,14.38194444,8.264333333,Modify,t2.micro,0,22.5,,,,t2.nano,0,22.5,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010918,,Name-010918,t2.medium,Linux/UNIX,US East (N. Virginia),164,0,0,164,9,,,0,3.606666667,0,187.0727539,,,,,1.842748752,0.081729872,0.636777778,0.397111111,Modify,t2.small,0,18,,,,t2.nano,0,18,,,,t2.micro,0,18,,,
XXXXXXXXXXXX,WA Cost Labs,i-010919,,Name-010919,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.91666667,,,1.42,4.683333333,7.896422526,206.4641309,,,,,15.16056424,0.259212511,1.640444444,1.191666667,Modify,t2.medium,0,16.91666667,,,,t2.micro,0,33.83333333,,,,t2.small,0,33.83333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010920,,Name-010920,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,9.745762712,,,1.903333333,4.823333333,7.286070964,204.2007454,,,,,1.825760905,0.070664063,0.444111111,0.287166667,Modify,t2.small,0,19.49152542,,,,t2.micro,0,19.49152542,,,,t2.nano,0,19.49152542,,,
XXXXXXXXXXXX,WA Cost Labs,i-010921,CPUUnderprovisioned,Name-010921,t2.micro,Linux/UNIX,US East (N. Virginia),142.840556,0,0,142.840556,25.25423729,,,25.54666667,3.72,1271.362301,188.1281576,,,,,1.864444173,0.182068956,0.770555556,0.595166667,Modify,t2.nano,0,25.25423729,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010922,,Name-010922,t3.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,17.07471542,,,0,4.566666667,0,211.3342285,,,,,6.334700521,1.253308648,15.89516667,9.215055556,Modify,t3.small,0,17.07471542,,,,t3.nano,0,17.07471542,,,,t3.micro,0,17.07471542,,,
XXXXXXXXXXXX,WA Cost Labs,i-010923,,Name-010923,t2.micro,Linux/UNIX,US East (N. Virginia),285.619722,0,0,285.619722,17.21311475,,,28.60333333,3.263333333,921.7325879,196.9401042,,,,,1.840021973,0.097026367,0.555166667,0.341888889,Modify,t2.nano,0,17.21311475,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010924,,Name-010924,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,15.59322034,,,0,3.696666667,0,196.2280241,,,,,1.813231066,0.059941678,0.355444444,0.191666667,Modify,t2.micro,0,15.59322034,,,,t2.nano,0,15.59322034,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010925,,Name-010925,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.666666667,,,0.53,14.76666667,5.645751953,193.0109668,,,,,1.847248264,0.225877279,0.422888889,0.243944444,Modify,t2.medium,0,8.666666667,,,,t2.micro,0,17.33333333,,,,t2.small,0,17.33333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010926,,Name-010926,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,21.96721311,,,9.293333333,3.666666667,250.600179,207.0490527,,,,,6.587382541,1.098898655,14.13711111,8.337333333,Modify,t2.micro,0,21.96721311,,,,t2.nano,0,21.96721311,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010927,,Name-010927,t2.micro,Linux/UNIX,US East (N. Virginia),285.635556,0,0,285.635556,19.18032787,,,33.23666667,4.74,872.6882943,291.760765,,,,,2.258681098,0.49472819,4.397666667,3.1595,Modify,t2.nano,0,19.18032787,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010928,,Name-010928,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,20.24590164,,,28.33666667,23.04333333,2826.932272,2580.93516,,,,,10.15625977,6.777292209,14.06733333,11.05111111,Modify,t2.medium,0,20.24590164,,,,t2.small,0,40.49180328,,,,t2.micro,0,40.49180328,,,
XXXXXXXXXXXX,WA Cost Labs,i-010929,,Name-010929,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,9.333333333,,,1.356666667,3.59,8.214316406,203.5268164,,,,,1.921883138,0.500593533,0.490666667,0.282555556,Modify,t2.medium,0,9.333333333,,,,t2.micro,0,18.66666667,,,,t2.small,0,18.66666667,,,
XXXXXXXXXXXX,WA Cost Labs,i-010930,,Name-010930,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,15.76271186,,,0.006666667,2.703333333,0.05086263,36.36677734,,,,,1.825244412,0.068550347,0.358833333,0.214944444,Modify,t2.micro,0,15.76271186,,,,t2.nano,0,15.76271186,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010931,,Name-010931,t3.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,7.541540974,,,0,4.51,0,215.365092,,,,,1.813760851,0.057431912,0.348944444,0.147444444,Modify,t3.small,0,7.541540974,,,,t3.micro,0,7.541540974,,,,t3.nano,0,7.541540974,,,
XXXXXXXXXXXX,WA Cost Labs,i-010932,,Name-010932,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,9.590163934,,,2.91,4.636666667,11.86371094,210.9146094,,,,,6.687099881,0.344627007,0.764222222,0.441444444,Modify,t2.medium,0,9.590163934,,,,t2.micro,0,19.18032787,,,,t2.small,0,19.18032787,,,
XXXXXXXXXXXX,WA Cost Labs,i-010933,,Name-010933,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,18,,,1.603333333,4.926666667,9.02811849,213.5594694,,,,,1.832124023,0.070984701,0.507888889,0.3525,Modify,t2.micro,0,18,,,,t2.nano,0,18,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010934,,Name-010934,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,12.45762712,,,1.72,5.296666667,15.84371094,219.8664355,,,,,1.896927626,0.394131673,0.910111111,1.131055556,Modify,t2.small,0,24.91525424,,,,t2.nano,0,24.91525424,,,,t2.micro,0,24.91525424,,,
XXXXXXXXXXXX,WA Cost Labs,i-010935,,Name-010935,t3.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.708478475,,,0,3.813333333,0,353.0375163,,,,,1.823483887,0.06635498,0.390833333,0.210833333,Modify,t3.small,0,8.708478475,,,,t3.nano,0,8.708478475,,,,t3.micro,0,8.708478475,,,
XXXXXXXXXXXX,WA Cost Labs,i-010936,,Name-010936,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,23.16666667,,,28.26666667,3.65,843.2133984,206.7565918,,,,,7.011929796,1.087306044,14.18388889,8.265611111,Modify,t2.micro,0,23.16666667,,,,t2.nano,0,23.16666667,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010937,,Name-010937,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,19.83606557,,,2.726666667,4.033333333,110.435485,226.7201725,,,,,1.848352593,0.071159939,0.697777778,0.362388889,Modify,t2.micro,0,19.83606557,,,,t2.nano,0,19.83606557,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010938,,Name-010938,t2.small,Linux/UNIX,US East (N. Virginia),285.166389,0,0,285.166389,16.37931034,,,2.296666667,1.863333333,56.44480143,32.92083659,,,,,1.869532606,0.086791992,0.639944444,0.412944444,Modify,t2.micro,0,16.37931034,,,,t2.nano,0,16.37931034,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010939,,Name-010939,t2.small,Linux/UNIX,US East (N. Virginia),285.659722,0,0,285.659722,15.16666667,,,2.363333333,4.763333333,54.30857422,222.4604297,,,,,1.852308485,0.068124729,0.342222222,0.204666667,Modify,t2.micro,0,15.16666667,,,,t2.nano,0,15.16666667,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010940,,Name-010940,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,9.576271186,,,0,3.333333333,0,195.5540951,,,,,2.266666938,0.221286621,0.825,0.6035,Modify,t2.medium,0,9.576271186,,,,t2.micro,0,19.15254237,,,,t2.small,0,19.15254237,,,
XXXXXXXXXXXX,WA Cost Labs,i-010941,,Name-010941,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,18.5,,,0.11,4.036666667,0.673929036,204.772946,,,,,1.910205349,5.140983344,0.970888889,0.908611111,Modify,t2.micro,0,18.5,,,,t2.nano,0,18.5,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010942,,Name-010942,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,33.89830508,,,2.216666667,3.356666667,36.91355469,206.8201693,,,,,1.840460341,0.188385145,0.428444444,0.282222222,Modify,t2.micro,0,33.89830508,,,,t2.nano,0,33.89830508,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010943,"CPUOverprovisioned, MemoryOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned",Name-010943,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,9.661016949,26.51964172,,0,3.336666667,0,201.8102018,,,,,1.824775391,0.120058051,0.344944444,0.193055556,Modify,t2.small,0,19.3220339,53.03928344,,,t2.small,0,19.3220339,53.03928344,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010944,,Name-010944,t3.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,36.09939834,,,2.95,4.92,41.04614258,207.2016398,,,,,13.11203451,1.177954915,5.695444444,1.749722222,Modify,t3.small,0,36.09939834,,,,t3.micro,0,36.09939834,,,,t3.nano,0,36.09939834,,,
XXXXXXXXXXXX,WA Cost Labs,i-010945,,Name-010945,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,10.81967213,,,0,3.396666667,0,201.5050293,,,,,2.808029514,5.932929145,1.035666667,0.760111111,Modify,t2.medium,0,10.81967213,,,,t2.micro,0,21.63934426,,,,t2.small,0,21.63934426,,,
XXXXXXXXXXXX,WA Cost Labs,i-010946,"CPUOverprovisioned, MemoryOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned",Name-010946,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,7.833333333,26.50450024,,0,4.16,0,167.3380534,,,,,1.81469401,0.064069824,0.360722222,0.211111111,Modify,t2.medium,0,8.25297619,53.00900049,,,t2.medium,0,7.833333333,53.00900049,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010947,,Name-010947,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,15.93220339,,,0,2.276666667,0,42.71189453,,,,,1.814707845,0.063374295,0.345944444,0.197388889,Modify,t2.micro,0,15.93220339,,,,t2.nano,0,15.93220339,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010948,,Name-010948,t3.micro,Linux/UNIX,US East (N. Virginia),285.654722,0,0,285.654722,13.6,,,27.74,4.543333333,883.102417,241.5720622,,,,,1.8949273,0.181624891,1.267333333,0.774333333,Modify,t3.nano,0,13.6,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010949,,Name-010949,t2.micro,Linux/UNIX,US East (N. Virginia),285.62,0,0,285.62,15.25423729,,,21.36333333,3.79,664.2023698,205.5994661,,,,,1.812840441,0.055463325,0.318722222,0.167333333,Modify,t2.nano,0,15.25423729,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010950,,Name-010950,t2.micro,Linux/UNIX,US East (N. Virginia),285.615555,0,0,285.615555,16.37931034,,,33.33333333,7.5,835.8001725,693.3975195,,,,,1.883269586,0.150855577,0.401833333,0.2265,Modify,t2.nano,0,16.37931034,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010951,,Name-010951,t2.small,Linux/UNIX,US East (N. Virginia),285.623055,0,0,285.623055,29,,,1.893333333,3.546666667,43.11879232,197.4360156,,,,,1.835995822,0.060864529,0.330555556,0.190333333,Modify,t2.micro,0,29,,,,t2.nano,0,29,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010952,,Name-010952,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,18.68852459,,,31.65,3.616666667,976.3209049,211.0290527,,,,,1.868918186,0.114970703,0.487444444,0.380111111,Modify,t2.nano,0,18.68852459,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010953,,Name-010953,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.474576271,,,1.406666667,3.823333333,5.366009115,202.0390788,,,,,1.877647298,0.294691569,0.466111111,0.379833333,Modify,t2.small,0,16.94915254,,,,t2.micro,0,16.94915254,,,,t2.nano,0,16.94915254,,,
XXXXXXXXXXXX,WA Cost Labs,i-010954,,Name-010954,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,18.13559322,,,0.013333333,2.903333333,0.05086263,174.7131413,,,,,1.835189887,0.155382758,0.573277778,0.350944444,Modify,t2.micro,0,18.13559322,,,,t2.nano,0,18.13559322,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010955,,Name-010955,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,17.11864407,,,0,4.086666667,0,216.9164063,,,,,1.850706109,0.100515679,0.756166667,0.518944444,Modify,t2.micro,0,17.11864407,,,,t2.nano,0,17.11864407,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010956,,Name-010956,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,7.966101695,,,0.003333333,3.82,0.012714844,204.1626009,,,,,1.830428331,0.0794713,0.556777778,0.332388889,Modify,t2.small,0,15.93220339,,,,t2.micro,0,15.93220339,,,,t2.nano,0,15.93220339,,,
XXXXXXXXXXXX,WA Cost Labs,i-010957,,Name-010957,t3.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,7.257486627,,,0,4.876666667,0,206.8837484,,,,,1.810479601,0.061236979,0.338777778,0.150444444,Modify,t3.small,0,7.257486627,,,,t3.micro,0,7.257486627,,,,t3.nano,0,7.257486627,,,
XXXXXXXXXXXX,WA Cost Labs,i-010958,,Name-010958,t3.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,7.366666667,,,0.006666667,5.24,0.178019206,225.2324422,,,,,1.820287543,0.060247938,0.38,0.173333333,Modify,t3.micro,0,7.366666667,,,,t3.nano,0,7.366666667,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010959,,Name-010959,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.83333333,,,11.75666667,4.153333333,448.6846908,213.3814518,,,,,1.968087023,0.152185059,0.790111111,0.664055556,Modify,t2.micro,0,16.83333333,,,,t2.nano,0,16.83333333,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010960,,Name-010960,t2.micro,Linux/UNIX,US East (N. Virginia),285.632778,0,0,285.632778,15.5,,,25.7,3.673333333,735.270179,193.7993359,,,,,1.837757433,0.053599175,0.327055556,0.153222222,Modify,t2.nano,0,15.5,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010961,,Name-010961,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.77966102,,,2.3,4.963333333,23.32051432,196.8256608,,,,,1.862731391,0.826880697,1.015111111,1.032666667,Modify,t2.micro,0,16.77966102,,,,t2.nano,0,16.77966102,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010962,,Name-010962,t3a.small,Linux/UNIX,EU (Ireland),336,0,0,336,2.616623056,,,0.003333333,2.783333333,0.012715658,250.2441406,,,,,1.975392253,10.40186008,1.441222222,2.524555556,Modify,t3a.micro,0,2.616623056,,,,t3a.nano,0,2.616623056,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010963,,Name-010963,t2.small,Linux/UNIX,EU (Ireland),336,0,0,336,21.83333333,,,1.853333333,24.19,11.41865885,225.3214518,,,,,0.226472439,0.138228353,0.242444444,0.2895,Modify,t2.micro,0,21.83333333,,,,t2.nano,0,21.83333333,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010964,,Name-010964,t2.micro,Linux/UNIX,EU (Ireland),336,0,0,336,14.33333333,,,30.09666667,19.12,501.3036719,843.2769792,,,,,7.909118652,0.120983615,1.871666667,0.81,Modify,t2.nano,0,14.33333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010965,,Name-010965,t2.medium,Linux/UNIX,EU (Ireland),336,0,0,336,8.387096774,,,0,19.98666667,0,2023.773193,,,,,12.43955512,306.7126581,23.96322222,8.849333333,Modify,t2.small,0,16.77419355,,,,t2.micro,0,16.77419355,,,,t2.nano,0,16.77419355,,,
